season,crop_name,pest&disease_name,state,district,week1,week2,Tmin1,Tmin2,Tmax1,Tmax2,Tavg1,Tavg2,RHavg1,RHavg2,RHmax1,RHmax2,RHmin1,RHmin2,Rain1,Rain2,SSH1,SSH2,Wind1,Wind2,pest_slug
Rabi,Greengram,Rust,Odisha,Ganjam,2,5,14,17,22,25,,,,,81,87,54,63,4,19,5.5,4.5,1.1,2.1,rust
Rabi,Greengram,Rust,Odisha,Jagatsinghapur,2,5,14,17,22,25,,,,,81,87,54,63,4,19,5.5,4.5,1.1,2.1,rust
Rabi,Greengram,Rust,Odisha,Jajpur,2,5,14,17,22,25,,,,,81,87,54,63,4,19,5.5,4.5,1.1,2.1,rust
Rabi,Greengram,Rust,Odisha,Jharsuguda,4,7,10,14,24,28,,,,,71,79,46,59,3,14,6.8,5.8,1.1,1.8,rust
Rabi,Greengram,Rust,Odisha,Kalahandi,4,7,13,16,23,26,,,,,78,84,50,59,4,17,5.5,4.5,0.9,1.6,rust
Rabi,Greengram,Rust,Odisha,Kandhamal,3,6,12,15,23,26,,,,,76,82,50,59,4,15,6,5,0.9,1.6,rust
Rabi,Greengram,Rust,Odisha,Kendrapara,2,5,14,17,22,25,,,,,81,87,54,63,4,19,5.5,4.5,1.1,2.1,rust
Rabi,Greengram,Rust,Odisha,Keonjhar,4,7,9,13,21,25,,,,,79,86,53,63,6,18,5,4,0.9,1.6,rust
Rabi,Greengram,Rust,Odisha,Khordha,2,5,14,17,22,25,,,,,81,87,54,63,4,19,5.5,4.5,1.1,2.1,rust
Rabi,Greengram,Rust,Odisha,Koraput,4,7,13,16,23,26,,,,,78,84,50,59,4,17,5.5,4.5,0.9,1.6,rust
Rabi,Greengram,Rust,Odisha,Mayurbhanj,4,7,9,13,21,25,,,,,79,86,53,63,6,18,5,4,0.9,1.6,rust
Rabi,Greengram,Rust,Odisha,Malkangiri,4,7,13,16,23,26,,,,,78,84,50,59,4,17,5.5,4.5,0.9,1.6,rust
Rabi,Greengram,Rust,Odisha,Nabarangpur,4,7,13,16,23,26,,,,,78,84,50,59,4,17,5.5,4.5,0.9,1.6,rust
Rabi,Greengram,Rust,Odisha,Nayagarh,3,6,12,15,23,26,,,,,76,82,50,59,4,15,6,5,0.9,1.6,rust
Rabi,Greengram,Rust,Odisha,Nuapada,3,6,12,15,23,26,,,,,76,82,50,59,4,15,6,5,0.9,1.6,rust
Rabi,Greengram,Rust,Odisha,Puri,2,5,14,17,22,25,,,,,81,87,54,63,4,19,5.5,4.5,1.1,2.1,rust
Rabi,Greengram,Rust,Odisha,Rayagada,4,7,13,16,23,26,,,,,78,84,50,59,4,17,5.5,4.5,0.9,1.6,rust
Rabi,Greengram,Rust,Odisha,Sambalpur,4,7,10,14,24,28,,,,,71,79,46,59,3,14,6.8,5.8,1.1,1.8,rust
Rabi,Greengram,Rust,Odisha,Sonepur,4,7,10,14,24,28,,,,,71,79,46,59,3,14,6.8,5.8,1.1,1.8,rust
Rabi,Greengram,Rust,Odisha,Sundargarh,3,6,12,15,23,26,,,,,76,82,50,59,4,15,6,5,0.9,1.6,rust
Rabi,Greengram,Bacterial Leaf Spot / Blight,Odisha,Angul,3,6,17,20,27,30,,,,,81,87,60,69,6,25,5,4,1,1.8,bacterial-leaf-spot+blight
Rabi,Greengram,Bacterial Leaf Spot / Blight,Odisha,Balangir,4,7,15,19,28,32,,,,,76,84,56,69,5,24,5.8,4.8,1.2,2,bacterial-leaf-spot+blight
Rabi,Greengram,Bacterial Leaf Spot / Blight,Odisha,Balasore,2,5,19,22,26,29,,,,,86,92,64,73,6,29,4.5,3.5,1.2,2.3,bacterial-leaf-spot+blight
Rabi,Greengram,Bacterial Leaf Spot / Blight,Odisha,Bargarh,4,7,15,19,28,32,,,,,76,84,56,69,5,24,5.8,4.8,1.2,2,bacterial-leaf-spot+blight
Rabi,Greengram,Bacterial Leaf Spot / Blight,Odisha,Bhadrak,2,5,19,22,26,29,,,,,86,92,64,73,6,29,4.5,3.5,1.2,2.3,bacterial-leaf-spot+blight
Rabi,Greengram,Bacterial Leaf Spot / Blight,Odisha,Boudh,3,6,17,20,27,30,,,,,81,87,60,69,6,25,5,4,1,1.8,bacterial-leaf-spot+blight
Rabi,Greengram,Bacterial Leaf Spot / Blight,Odisha,Cuttack,2,5,19,22,26,29,,,,,86,92,64,73,6,29,4.5,3.5,1.2,2.3,bacterial-leaf-spot+blight
Rabi,Greengram,Bacterial Leaf Spot / Blight,Odisha,Deogarh,4,7,14,18,25,29,,,,,84,91,63,73,8,28,4,3,1,1.8,bacterial-leaf-spot+blight
Rabi,Greengram,Bacterial Leaf Spot / Blight,Odisha,Dhenkanal,3,6,17,20,27,30,,,,,81,87,60,69,6,25,5,4,1,1.8,bacterial-leaf-spot+blight
Rabi,Greengram,Bacterial Leaf Spot / Blight,Odisha,Gajapati,4,7,18,21,27,30,,,,,83,89,60,69,6,27,4.5,3.5,1,1.8,bacterial-leaf-spot+blight
Rabi,Greengram,Bacterial Leaf Spot / Blight,Odisha,Ganjam,2,5,19,22,26,29,,,,,86,92,64,73,6,29,4.5,3.5,1.2,2.3,bacterial-leaf-spot+blight
Rabi,Greengram,Bacterial Leaf Spot / Blight,Odisha,Jagatsinghapur,2,5,19,22,26,29,,,,,86,92,64,73,6,29,4.5,3.5,1.2,2.3,bacterial-leaf-spot+blight
Rabi,Greengram,Bacterial Leaf Spot / Blight,Odisha,Jajpur,2,5,19,22,26,29,,,,,86,92,64,73,6,29,4.5,3.5,1.2,2.3,bacterial-leaf-spot+blight
Rabi,Greengram,Bacterial Leaf Spot / Blight,Odisha,Jharsuguda,4,7,15,19,28,32,,,,,76,84,56,69,5,24,5.8,4.8,1.2,2,bacterial-leaf-spot+blight
Rabi,Greengram,Bacterial Leaf Spot / Blight,Odisha,Kalahandi,4,7,18,21,27,30,,,,,83,89,60,69,6,27,4.5,3.5,1,1.8,bacterial-leaf-spot+blight
Rabi,Greengram,Bacterial Leaf Spot / Blight,Odisha,Kandhamal,3,6,17,20,27,30,,,,,81,87,60,69,6,25,5,4,1,1.8,bacterial-leaf-spot+blight
Rabi,Greengram,Bacterial Leaf Spot / Blight,Odisha,Kendrapara,2,5,19,22,26,29,,,,,86,92,64,73,6,29,4.5,3.5,1.2,2.3,bacterial-leaf-spot+blight
Rabi,Greengram,Bacterial Leaf Spot / Blight,Odisha,Keonjhar,4,7,14,18,25,29,,,,,84,91,63,73,8,28,4,3,1,1.8,bacterial-leaf-spot+blight
Rabi,Greengram,Bacterial Leaf Spot / Blight,Odisha,Khordha,2,5,19,22,26,29,,,,,86,92,64,73,6,29,4.5,3.5,1.2,2.3,bacterial-leaf-spot+blight
Rabi,Greengram,Bacterial Leaf Spot / Blight,Odisha,Koraput,4,7,18,21,27,30,,,,,83,89,60,69,6,27,4.5,3.5,1,1.8,bacterial-leaf-spot+blight
Rabi,Greengram,Bacterial Leaf Spot / Blight,Odisha,Mayurbhanj,4,7,14,18,25,29,,,,,84,91,63,73,8,28,4,3,1,1.8,bacterial-leaf-spot+blight
Rabi,Greengram,Bacterial Leaf Spot / Blight,Odisha,Malkangiri,4,7,18,21,27,30,,,,,83,89,60,69,6,27,4.5,3.5,1,1.8,bacterial-leaf-spot+blight
Rabi,Greengram,Bacterial Leaf Spot / Blight,Odisha,Nabarangpur,4,7,18,21,27,30,,,,,83,89,60,69,6,27,4.5,3.5,1,1.8,bacterial-leaf-spot+blight
Rabi,Greengram,Bacterial Leaf Spot / Blight,Odisha,Nayagarh,3,6,17,20,27,30,,,,,81,87,60,69,6,25,5,4,1,1.8,bacterial-leaf-spot+blight
Rabi,Greengram,Bacterial Leaf Spot / Blight,Odisha,Nuapada,3,6,17,20,27,30,,,,,81,87,60,69,6,25,5,4,1,1.8,bacterial-leaf-spot+blight
Rabi,Greengram,Bacterial Leaf Spot / Blight,Odisha,Puri,2,5,19,22,26,29,,,,,86,92,64,73,6,29,4.5,3.5,1.2,2.3,bacterial-leaf-spot+blight
Rabi,Greengram,Bacterial Leaf Spot / Blight,Odisha,Rayagada,4,7,18,21,27,30,,,,,83,89,60,69,6,27,4.5,3.5,1,1.8,bacterial-leaf-spot+blight
Rabi,Greengram,Bacterial Leaf Spot / Blight,Odisha,Sambalpur,4,7,15,19,28,32,,,,,76,84,56,69,5,24,5.8,4.8,1.2,2,bacterial-leaf-spot+blight
Rabi,Greengram,Bacterial Leaf Spot / Blight,Odisha,Sonepur,4,7,15,19,28,32,,,,,76,84,56,69,5,24,5.8,4.8,1.2,2,bacterial-leaf-spot+blight
Rabi,Greengram,Bacterial Leaf Spot / Blight,Odisha,Sundargarh,3,6,17,20,27,30,,,,,81,87,60,69,6,25,5,4,1,1.8,bacterial-leaf-spot+blight
Rabi,Greengram,Aphids,Odisha,Angul,2,5,16,19,28,31,,,,,66,72,35,44,0,6,8,7,0.8,1.8,aphids
Rabi,Greengram,Aphids,Odisha,Balangir,2,5,14,18,29,33,,,,,61,69,31,44,0,5,8.8,7.8,1,2,aphids
Rabi,Greengram,Aphids,Odisha,Balasore,2,4,18,21,27,30,,,,,71,77,39,48,0,10,7.5,6.5,1,2.3,aphids
Rabi,Greengram,Aphids,Odisha,Bargarh,2,5,14,18,29,33,,,,,61,69,31,44,0,5,8.8,7.8,1,2,aphids
Rabi,Greengram,Aphids,Odisha,Bhadrak,2,4,18,21,27,30,,,,,71,77,39,48,0,10,7.5,6.5,1,2.3,aphids
Rabi,Greengram,Aphids,Odisha,Boudh,2,5,16,19,28,31,,,,,66,72,35,44,0,6,8,7,0.8,1.8,aphids
Rabi,Greengram,Aphids,Odisha,Cuttack,2,4,18,21,27,30,,,,,71,77,39,48,0,10,7.5,6.5,1,2.3,aphids
Rabi,Greengram,Aphids,Odisha,Deogarh,3,6,13,17,26,30,,,,,69,76,38,48,2,9,7,6,0.8,1.8,aphids
Rabi,Greengram,Aphids,Odisha,Dhenkanal,2,5,16,19,28,31,,,,,66,72,35,44,0,6,8,7,0.8,1.8,aphids
Rabi,Greengram,Aphids,Odisha,Gajapati,3,6,17,20,28,31,,,,,68,74,35,44,0,8,7.5,6.5,0.8,1.8,aphids
Rabi,Greengram,Aphids,Odisha,Ganjam,2,4,18,21,27,30,,,,,71,77,39,48,0,10,7.5,6.5,1,2.3,aphids
Rabi,Greengram,Aphids,Odisha,Jagatsinghapur,2,4,18,21,27,30,,,,,71,77,39,48,0,10,7.5,6.5,1,2.3,aphids
Rabi,Greengram,Aphids,Odisha,Jajpur,2,4,18,21,27,30,,,,,71,77,39,48,0,10,7.5,6.5,1,2.3,aphids
Rabi,Greengram,Aphids,Odisha,Jharsuguda,2,5,14,18,29,33,,,,,61,69,31,44,0,5,8.8,7.8,1,2,aphids
Rabi,Greengram,Aphids,Odisha,Kalahandi,3,6,17,20,28,31,,,,,68,74,35,44,0,8,7.5,6.5,0.8,1.8,aphids
Rabi,Greengram,Aphids,Odisha,Kandhamal,2,5,16,19,28,31,,,,,66,72,35,44,0,6,8,7,0.8,1.8,aphids
Rabi,Greengram,Aphids,Odisha,Kendrapara,2,4,18,21,27,30,,,,,71,77,39,48,0,10,7.5,6.5,1,2.3,aphids
Rabi,Greengram,Aphids,Odisha,Keonjhar,3,6,13,17,26,30,,,,,69,76,38,48,2,9,7,6,0.8,1.8,aphids
Rabi,Greengram,Aphids,Odisha,Khordha,2,4,18,21,27,30,,,,,71,77,39,48,0,10,7.5,6.5,1,2.3,aphids
Rabi,Greengram,Aphids,Odisha,Koraput,3,6,17,20,28,31,,,,,68,74,35,44,0,8,7.5,6.5,0.8,1.8,aphids
Rabi,Greengram,Aphids,Odisha,Mayurbhanj,3,6,13,17,26,30,,,,,69,76,38,48,2,9,7,6,0.8,1.8,aphids
Rabi,Greengram,Aphids,Odisha,Malkangiri,3,6,17,20,28,31,,,,,68,74,35,44,0,8,7.5,6.5,0.8,1.8,aphids
Rabi,Greengram,Aphids,Odisha,Nabarangpur,3,6,17,20,28,31,,,,,68,74,35,44,0,8,7.5,6.5,0.8,1.8,aphids
Rabi,Greengram,Aphids,Odisha,Nayagarh,2,5,16,19,28,31,,,,,66,72,35,44,0,6,8,7,0.8,1.8,aphids
Rabi,Greengram,Aphids,Odisha,Nuapada,2,5,16,19,28,31,,,,,66,72,35,44,0,6,8,7,0.8,1.8,aphids
Rabi,Greengram,Aphids,Odisha,Puri,2,4,18,21,27,30,,,,,71,77,39,48,0,10,7.5,6.5,1,2.3,aphids
Rabi,Greengram,Aphids,Odisha,Rayagada,3,6,17,20,28,31,,,,,68,74,35,44,0,8,7.5,6.5,0.8,1.8,aphids
Rabi,Greengram,Aphids,Odisha,Sambalpur,2,5,14,18,29,33,,,,,61,69,31,44,0,5,8.8,7.8,1,2,aphids
Rabi,Greengram,Aphids,Odisha,Sonepur,2,5,14,18,29,33,,,,,61,69,31,44,0,5,8.8,7.8,1,2,aphids
Rabi,Greengram,Aphids,Odisha,Sundargarh,2,5,16,19,28,31,,,,,66,72,35,44,0,6,8,7,0.8,1.8,aphids
Rabi,Greengram,Whitefly,Odisha,Angul,2,5,18,21,32,35,,,,,64,70,30,39,0,6,8,7,0.8,1.8,whitefly
Rabi,Greengram,Whitefly,Odisha,Balangir,2,5,16,20,33,37,,,,,59,67,26,39,0,5,8.8,7.8,1,2,whitefly
Rabi,Greengram,Whitefly,Odisha,Balasore,2,4,20,23,31,34,,,,,69,75,34,43,0,10,7.5,6.5,1,2.3,whitefly
Rabi,Greengram,Whitefly,Odisha,Bargarh,2,5,16,20,33,37,,,,,59,67,26,39,0,5,8.8,7.8,1,2,whitefly
Rabi,Greengram,Whitefly,Odisha,Bhadrak,2,4,20,23,31,34,,,,,69,75,34,43,0,10,7.5,6.5,1,2.3,whitefly
Rabi,Greengram,Whitefly,Odisha,Boudh,2,5,18,21,32,35,,,,,64,70,30,39,0,6,8,7,0.8,1.8,whitefly
Rabi,Greengram,Whitefly,Odisha,Cuttack,2,4,20,23,31,34,,,,,69,75,34,43,0,10,7.5,6.5,1,2.3,whitefly
Rabi,Greengram,Whitefly,Odisha,Deogarh,3,6,15,19,30,34,,,,,67,74,33,43,2,9,7,6,0.8,1.8,whitefly
Rabi,Greengram,Whitefly,Odisha,Dhenkanal,2,5,18,21,32,35,,,,,64,70,30,39,0,6,8,7,0.8,1.8,whitefly
Rabi,Greengram,Whitefly,Odisha,Gajapati,3,6,19,22,32,35,,,,,66,72,30,39,0,8,7.5,6.5,0.8,1.8,whitefly
Rabi,Greengram,Whitefly,Odisha,Ganjam,2,4,20,23,31,34,,,,,69,75,34,43,0,10,7.5,6.5,1,2.3,whitefly
Rabi,Greengram,Whitefly,Odisha,Jagatsinghapur,2,4,20,23,31,34,,,,,69,75,34,43,0,10,7.5,6.5,1,2.3,whitefly
Rabi,Greengram,Whitefly,Odisha,Jajpur,2,4,20,23,31,34,,,,,69,75,34,43,0,10,7.5,6.5,1,2.3,whitefly
Rabi,Greengram,Whitefly,Odisha,Jharsuguda,2,5,16,20,33,37,,,,,59,67,26,39,0,5,8.8,7.8,1,2,whitefly
Rabi,Greengram,Whitefly,Odisha,Kalahandi,3,6,19,22,32,35,,,,,66,72,30,39,0,8,7.5,6.5,0.8,1.8,whitefly
Rabi,Greengram,Whitefly,Odisha,Kandhamal,2,5,18,21,32,35,,,,,64,70,30,39,0,6,8,7,0.8,1.8,whitefly
Rabi,Greengram,Whitefly,Odisha,Kendrapara,2,4,20,23,31,34,,,,,69,75,34,43,0,10,7.5,6.5,1,2.3,whitefly
Rabi,Greengram,Whitefly,Odisha,Keonjhar,3,6,15,19,30,34,,,,,67,74,33,43,2,9,7,6,0.8,1.8,whitefly
Rabi,Greengram,Whitefly,Odisha,Khordha,2,4,20,23,31,34,,,,,69,75,34,43,0,10,7.5,6.5,1,2.3,whitefly
Rabi,Greengram,Whitefly,Odisha,Koraput,3,6,19,22,32,35,,,,,66,72,30,39,0,8,7.5,6.5,0.8,1.8,whitefly
Rabi,Greengram,Whitefly,Odisha,Mayurbhanj,3,6,15,19,30,34,,,,,67,74,33,43,2,9,7,6,0.8,1.8,whitefly
Rabi,Greengram,Whitefly,Odisha,Malkangiri,3,6,19,22,32,35,,,,,66,72,30,39,0,8,7.5,6.5,0.8,1.8,whitefly
Rabi,Greengram,Whitefly,Odisha,Nabarangpur,3,6,19,22,32,35,,,,,66,72,30,39,0,8,7.5,6.5,0.8,1.8,whitefly
Rabi,Greengram,Whitefly,Odisha,Nayagarh,2,5,18,21,32,35,,,,,64,70,30,39,0,6,8,7,0.8,1.8,whitefly
Rabi,Greengram,Whitefly,Odisha,Nuapada,2,5,18,21,32,35,,,,,64,70,30,39,0,6,8,7,0.8,1.8,whitefly
Rabi,Greengram,Whitefly,Odisha,Puri,2,4,20,23,31,34,,,,,69,75,34,43,0,10,7.5,6.5,1,2.3,whitefly
Rabi,Greengram,Whitefly,Odisha,Rayagada,3,6,19,22,32,35,,,,,66,72,30,39,0,8,7.5,6.5,0.8,1.8,whitefly
Rabi,Greengram,Whitefly,Odisha,Sambalpur,2,5,16,20,33,37,,,,,59,67,26,39,0,5,8.8,7.8,1,2,whitefly
Rabi,Greengram,Whitefly,Odisha,Sonepur,2,5,16,20,33,37,,,,,59,67,26,39,0,5,8.8,7.8,1,2,whitefly
Rabi,Greengram,Whitefly,Odisha,Sundargarh,2,5,18,21,32,35,,,,,64,70,30,39,0,6,8,7,0.8,1.8,whitefly
Rabi,Greengram,Thrips,Odisha,Angul,3,6,17,20,30,33,,,,,56,62,30,39,0,3,8,7,0.8,1.6,thrips
Rabi,Greengram,Thrips,Odisha,Balangir,3,6,15,19,31,35,,,,,51,59,26,39,0,2,8.8,7.8,1,1.8,thrips
Rabi,Greengram,Thrips,Odisha,Balasore,2,5,19,22,29,32,,,,,61,67,34,43,0,7,7.5,6.5,1,2.1,thrips
Rabi,Greengram,Thrips,Odisha,Bargarh,3,6,15,19,31,35,,,,,51,59,26,39,0,2,8.8,7.8,1,1.8,thrips
Rabi,Greengram,Thrips,Odisha,Bhadrak,2,5,19,22,29,32,,,,,61,67,34,43,0,7,7.5,6.5,1,2.1,thrips
Rabi,Greengram,Thrips,Odisha,Boudh,3,6,17,20,30,33,,,,,56,62,30,39,0,3,8,7,0.8,1.6,thrips
Rabi,Greengram,Thrips,Odisha,Cuttack,2,5,19,22,29,32,,,,,61,67,34,43,0,7,7.5,6.5,1,2.1,thrips
Rabi,Greengram,Thrips,Odisha,Deogarh,4,7,14,18,28,32,,,,,59,66,33,43,2,6,7,6,0.8,1.6,thrips
Rabi,Greengram,Thrips,Odisha,Dhenkanal,3,6,17,20,30,33,,,,,56,62,30,39,0,3,8,7,0.8,1.6,thrips
Rabi,Greengram,Thrips,Odisha,Gajapati,4,7,18,21,30,33,,,,,58,64,30,39,0,5,7.5,6.5,0.8,1.6,thrips
Rabi,Greengram,Thrips,Odisha,Ganjam,2,5,19,22,29,32,,,,,61,67,34,43,0,7,7.5,6.5,1,2.1,thrips
Rabi,Greengram,Thrips,Odisha,Jagatsinghapur,2,5,19,22,29,32,,,,,61,67,34,43,0,7,7.5,6.5,1,2.1,thrips
Rabi,Greengram,Thrips,Odisha,Jajpur,2,5,19,22,29,32,,,,,61,67,34,43,0,7,7.5,6.5,1,2.1,thrips
Rabi,Greengram,Thrips,Odisha,Jharsuguda,3,6,15,19,31,35,,,,,51,59,26,39,0,2,8.8,7.8,1,1.8,thrips
Rabi,Greengram,Thrips,Odisha,Kalahandi,4,7,18,21,30,33,,,,,58,64,30,39,0,5,7.5,6.5,0.8,1.6,thrips
Rabi,Greengram,Thrips,Odisha,Kandhamal,3,6,17,20,30,33,,,,,56,62,30,39,0,3,8,7,0.8,1.6,thrips
Rabi,Greengram,Thrips,Odisha,Kendrapara,2,5,19,22,29,32,,,,,61,67,34,43,0,7,7.5,6.5,1,2.1,thrips
Rabi,Greengram,Thrips,Odisha,Keonjhar,4,7,14,18,28,32,,,,,59,66,33,43,2,6,7,6,0.8,1.6,thrips
Rabi,Greengram,Thrips,Odisha,Khordha,2,5,19,22,29,32,,,,,61,67,34,43,0,7,7.5,6.5,1,2.1,thrips
Rabi,Greengram,Thrips,Odisha,Koraput,4,7,18,21,30,33,,,,,58,64,30,39,0,5,7.5,6.5,0.8,1.6,thrips
Rabi,Greengram,Thrips,Odisha,Mayurbhanj,4,7,14,18,28,32,,,,,59,66,33,43,2,6,7,6,0.8,1.6,thrips
Rabi,Greengram,Thrips,Odisha,Malkangiri,4,7,18,21,30,33,,,,,58,64,30,39,0,5,7.5,6.5,0.8,1.6,thrips
Rabi,Greengram,Thrips,Odisha,Nabarangpur,4,7,18,21,30,33,,,,,58,64,30,39,0,5,7.5,6.5,0.8,1.6,thrips
Rabi,Greengram,Thrips,Odisha,Nayagarh,3,6,17,20,30,33,,,,,56,62,30,39,0,3,8,7,0.8,1.6,thrips
Rabi,Greengram,Thrips,Odisha,Nuapada,3,6,17,20,30,33,,,,,56,62,30,39,0,3,8,7,0.8,1.6,thrips
Rabi,Greengram,Thrips,Odisha,Puri,2,5,19,22,29,32,,,,,61,67,34,43,0,7,7.5,6.5,1,2.1,thrips
Rabi,Greengram,Thrips,Odisha,Rayagada,4,7,18,21,30,33,,,,,58,64,30,39,0,5,7.5,6.5,0.8,1.6,thrips
Rabi,Greengram,Thrips,Odisha,Sambalpur,3,6,15,19,31,35,,,,,51,59,26,39,0,2,8.8,7.8,1,1.8,thrips
Rabi,Greengram,Thrips,Odisha,Sonepur,3,6,15,19,31,35,,,,,51,59,26,39,0,2,8.8,7.8,1,1.8,thrips
Rabi,Greengram,Thrips,Odisha,Sundargarh,3,6,17,20,30,33,,,,,56,62,30,39,0,3,8,7,0.8,1.6,thrips
Rabi,Greengram,Pod borer,Odisha,Angul,4,6,20,23,32,35,,,,,56,62,28,37,0,3,9,8,0.9,1.8,pod-borer
Rabi,Greengram,Pod borer,Odisha,Balangir,4,6,18,22,33,37,,,,,51,59,24,37,0,2,9.8,8.8,1.1,2,pod-borer
Rabi,Greengram,Pod borer,Odisha,Balasore,3,5,22,25,31,34,,,,,61,67,32,41,0,7,8.5,7.5,1.1,2.3,pod-borer
Rabi,Greengram,Pod borer,Odisha,Bargarh,4,6,18,22,33,37,,,,,51,59,24,37,0,2,9.8,8.8,1.1,2,pod-borer
Rabi,Greengram,Pod borer,Odisha,Bhadrak,3,5,22,25,31,34,,,,,61,67,32,41,0,7,8.5,7.5,1.1,2.3,pod-borer
Rabi,Greengram,Pod borer,Odisha,Boudh,4,6,20,23,32,35,,,,,56,62,28,37,0,3,9,8,0.9,1.8,pod-borer
Rabi,Greengram,Pod borer,Odisha,Cuttack,3,5,22,25,31,34,,,,,61,67,32,41,0,7,8.5,7.5,1.1,2.3,pod-borer
Rabi,Greengram,Pod borer,Odisha,Deogarh,5,7,17,21,30,34,,,,,59,66,31,41,2,6,8,7,0.9,1.8,pod-borer
Rabi,Greengram,Pod borer,Odisha,Dhenkanal,4,6,20,23,32,35,,,,,56,62,28,37,0,3,9,8,0.9,1.8,pod-borer
Rabi,Greengram,Pod borer,Odisha,Gajapati,5,7,21,24,32,35,,,,,58,64,28,37,0,5,8.5,7.5,0.9,1.8,pod-borer
Rabi,Greengram,Pod borer,Odisha,Ganjam,3,5,22,25,31,34,,,,,61,67,32,41,0,7,8.5,7.5,1.1,2.3,pod-borer
Rabi,Greengram,Pod borer,Odisha,Jagatsinghapur,3,5,22,25,31,34,,,,,61,67,32,41,0,7,8.5,7.5,1.1,2.3,pod-borer
Rabi,Greengram,Pod borer,Odisha,Jajpur,3,5,22,25,31,34,,,,,61,67,32,41,0,7,8.5,7.5,1.1,2.3,pod-borer
Rabi,Greengram,Pod borer,Odisha,Jharsuguda,4,6,18,22,33,37,,,,,51,59,24,37,0,2,9.8,8.8,1.1,2,pod-borer
Rabi,Greengram,Pod borer,Odisha,Kalahandi,5,7,21,24,32,35,,,,,58,64,28,37,0,5,8.5,7.5,0.9,1.8,pod-borer
Rabi,Greengram,Pod borer,Odisha,Kandhamal,4,6,20,23,32,35,,,,,56,62,28,37,0,3,9,8,0.9,1.8,pod-borer
Rabi,Greengram,Pod borer,Odisha,Kendrapara,3,5,22,25,31,34,,,,,61,67,32,41,0,7,8.5,7.5,1.1,2.3,pod-borer
Rabi,Greengram,Pod borer,Odisha,Keonjhar,5,7,17,21,30,34,,,,,59,66,31,41,2,6,8,7,0.9,1.8,pod-borer
Rabi,Greengram,Pod borer,Odisha,Khordha,3,5,22,25,31,34,,,,,61,67,32,41,0,7,8.5,7.5,1.1,2.3,pod-borer
Rabi,Greengram,Pod borer,Odisha,Koraput,5,7,21,24,32,35,,,,,58,64,28,37,0,5,8.5,7.5,0.9,1.8,pod-borer
Rabi,Greengram,Pod borer,Odisha,Mayurbhanj,5,7,17,21,30,34,,,,,59,66,31,41,2,6,8,7,0.9,1.8,pod-borer
Rabi,Greengram,Pod borer,Odisha,Malkangiri,5,7,21,24,32,35,,,,,58,64,28,37,0,5,8.5,7.5,0.9,1.8,pod-borer
Rabi,Greengram,Pod borer,Odisha,Nabarangpur,5,7,21,24,32,35,,,,,58,64,28,37,0,5,8.5,7.5,0.9,1.8,pod-borer
Rabi,Greengram,Pod borer,Odisha,Nayagarh,4,6,20,23,32,35,,,,,56,62,28,37,0,3,9,8,0.9,1.8,pod-borer
Rabi,Greengram,Pod borer,Odisha,Nuapada,4,6,20,23,32,35,,,,,56,62,28,37,0,3,9,8,0.9,1.8,pod-borer
Rabi,Greengram,Pod borer,Odisha,Puri,3,5,22,25,31,34,,,,,61,67,32,41,0,7,8.5,7.5,1.1,2.3,pod-borer
Rabi,Greengram,Pod borer,Odisha,Rayagada,5,7,21,24,32,35,,,,,58,64,28,37,0,5,8.5,7.5,0.9,1.8,pod-borer
Rabi,Greengram,Pod borer,Odisha,Sambalpur,4,6,18,22,33,37,,,,,51,59,24,37,0,2,9.8,8.8,1.1,2,pod-borer
Rabi,Greengram,Pod borer,Odisha,Sonepur,4,6,18,22,33,37,,,,,51,59,24,37,0,2,9.8,8.8,1.1,2,pod-borer
Rabi,Greengram,Pod borer,Odisha,Sundargarh,4,6,20,23,32,35,,,,,56,62,28,37,0,3,9,8,0.9,1.8,pod-borer
Rabi,Greengram,Tobacco caterpillar,Odisha,Angul,4,6,20,23,31,34,,,,,56,62,30,39,0,3,9,8,0.9,1.8,tobacco-caterpillar
Rabi,Greengram,Tobacco caterpillar,Odisha,Balangir,4,6,18,22,32,36,,,,,51,59,26,39,0,2,9.8,8.8,1.1,2,tobacco-caterpillar
Rabi,Greengram,Tobacco caterpillar,Odisha,Balasore,3,5,22,25,30,33,,,,,61,67,34,43,0,7,8.5,7.5,1.1,2.3,tobacco-caterpillar
Rabi,Greengram,Tobacco caterpillar,Odisha,Bargarh,4,6,18,22,32,36,,,,,51,59,26,39,0,2,9.8,8.8,1.1,2,tobacco-caterpillar
Rabi,Greengram,Tobacco caterpillar,Odisha,Bhadrak,3,5,22,25,30,33,,,,,61,67,34,43,0,7,8.5,7.5,1.1,2.3,tobacco-caterpillar
Rabi,Greengram,Tobacco caterpillar,Odisha,Boudh,4,6,20,23,31,34,,,,,56,62,30,39,0,3,9,8,0.9,1.8,tobacco-caterpillar
Rabi,Greengram,Tobacco caterpillar,Odisha,Cuttack,3,5,22,25,30,33,,,,,61,67,34,43,0,7,8.5,7.5,1.1,2.3,tobacco-caterpillar
Rabi,Greengram,Tobacco caterpillar,Odisha,Deogarh,5,7,17,21,29,33,,,,,59,66,33,43,2,6,8,7,0.9,1.8,tobacco-caterpillar
Rabi,Greengram,Tobacco caterpillar,Odisha,Dhenkanal,4,6,20,23,31,34,,,,,56,62,30,39,0,3,9,8,0.9,1.8,tobacco-caterpillar
