state,season,crop_name,crop_stage,crop_stage_classified,advisory_index,advisory_code,advisory_title,advisory_type,advisory_class,rain_min,rain_max,rain_mean,temp_min,temp_max,rh_min,rh_max,rainydays_min,raindays_max,wind_min,wind_max,landtype,advisory_content,cropstage_week_start,cropstage_week_end,agro_week,day_of_month,month_of_year
Odisha,Kharif,Paddy,Growing,Panicle Initiation,26,OD-ALL-TR-PDY-PI-Irrigation_Moderate,Irrigation management + Weather,Dynamic,Irrigation,30,80,,23,34,65,80,,,7,7,,"Rainfall is expected to be normal in the coming week, which should adequately support the water requirement of paddy during the panicle initiation stage. Maximum temperatures may range from 30-32Â°C, minimum from 22-24Â°C, and relative humidity is likely to stay between 75-85%.
Under these conditions, frequent irrigation may not be necessary. However, farmers are advised to monitor the field daily and ensure a consistent water level of 5 cm. Natural rainfall should be efficiently utilized by maintaining strong bunds and preventing overflow or water loss. Fertilizer applications, if due, should be timed during dry spells. Regular field observation is essential to adjust irrigation based on rainfall and soil moisture.",9,11,Week 10-11,,
Odisha,Kharif,Paddy,Growing,Panicle Initiation,26,OD-ALL-TR-PDY-PI-Irrigation_Hight,Irrigation management + Weather,Dynamic,Irrigation,80,200,,22,32,85,95,,,7,7,,"Heavy rainfall is expected during the week, with maximum temperature ranging between 28-30Â°C, minimum between 21-23Â°C, and high relative humidity levels around 85-95%. Such conditions may lead to waterlogging, which can negatively affect the crop at the sensitive panicle initiation stage.
Farmers should stop irrigation immediately and focus on draining excess water from the fields. Continuous water stagnation beyond 5 cm can restrict nutrient uptake and increase the risk of fungal diseases. Drainage channels must be cleaned and maintained to allow free flow of water. Strengthen field bunds and open temporary outlets in case of heavy accumulation of rainwater. Timely removal of excess water will help protect the crop and support healthy panicle formation.
",9,11,Week 10-11,,
Odisha,Kharif,Paddy,Growing,Booting (Pre-flowering),25,OD-ALL-TR-PDY-BPF-Fertilizer,3rd Fertilizer,Standard,Generic,0,0,,0,0,0,0,,,0,0,,"Fertilizer management at PI stage. At PI stage of paddy crop, apply 20 kg of Urea per acre. For Light sandy soil apply 20 kg Urea and 15 Kg of Murate of Potash per acre. Again, remember at PI stage of paddy crop apply 20 kg of Urea per acre. For Light sandy soil apply 20 kg Urea and 15 Kg of Murate of Potash per acre.",11,13,Week 12-13,,
Odisha,Kharif,Paddy,Growing,Booting (Pre-flowering),27,"OD-ALL-TR-PDY-BPF-Blb,_Sheath_Blight,_Sheath_Rot","BLB, Sheath blight, Sheath rot",Dynamic,Pest,0,0,,0,0,0,0,,,0,0,,,11,13,Week 12-13,,
Odisha,Kharif,Paddy,Growing,Booting (Pre-flowering),28,"OD-ALL-TR-PDY-BPF-Glh_Stem_Borer,_Leaf_Folder_,Caseworm,_Gundhi_Bug","GLH Stem borer, Leaf Folder ,Caseworm, Gundhi bug",Dynamic,Pest,0,0,,0,0,0,0,,,0,0,,,11,13,Week 12-13,,
Odisha,Kharif,Paddy,Growing,Booting (Pre-flowering),29,OD-ALL-FA-PDY-BPF-Irrigation_Low,Irrigation management +Weather,Dynamic,Irrigation,0,30,,24,36,55,65,,,7,7,,"In the coming week, rainfall is expected to be below normal, with maximum temperature between 32-34Â°C, minimum temperature around 23-25Â°C, and relative humidity between 60-70%. At the booting or pre-flowering stage, paddy plants are preparing for flowering, and any water stress can lead to flower sterility and poor grain filling. Farmers are advised to provide irrigation every 3-4 days to maintain a standing water level of 5-7 cm in the field. Ensure bunds are well-maintained to retain water efficiently. Irrigation should be done in the early morning or late evening to reduce evaporation losses. Avoid alternate wetting and drying at this stage, as the crop requires consistent moisture for panicle exertion and pollination.
",11,13,Week 12-13,,
Odisha,Kharif,Paddy,Growing,Booting (Pre-flowering),29,OD-ALL-FA-PDY-BPF-Irrigation_Moderate,Irrigation management +Weather,Dynamic,Irrigation,30,80,,23,34,65,80,,,7,7,,"With normal rainfall expected, maximum temperatures are likely to range from 30-32Â°C, minimum around 22-24Â°C, and relative humidity between 75-85%. This is generally favorable for paddy during the booting stage. Farmers are advised to monitor the field regularly to ensure a water level of 5 cm is maintained. If rainfall is well distributed, irrigation may not be needed, but excessive or prolonged water stagnation should be avoided. Make sure bunds are intact and field drains are functional to prevent temporary flooding. Schedule any remaining fertilizer topdressing before panicle emergence and ensure field operations do not disturb the crop at this delicate stage.",11,13,Week 12-13,,
Odisha,Kharif,Paddy,Growing,Booting (Pre-flowering),29,OD-ALL-FA-PDY-BPF-Irrigation_High,Irrigation management +Weather,Dynamic,Irrigation,80,200,,22,32,85,95,,,7,7,,"Heavy rainfall is predicted, with maximum temperatures between 28-30Â°C, minimum around 21-23Â°C, and relative humidity above 90%. Such wet and humid conditions can cause waterlogging, which may damage the roots and reduce oxygen availability during a critical reproductive phase. Farmers are advised to stop irrigation immediately and focus on draining excess water from the field. Maintain water levels at no more than 5 cm, and avoid complete submergence of the crop. Ensure all field channels and drainage outlets are clear. In low-lying fields, take extra precautions to prevent water stagnation. Monitor for diseases like sheath blight and neck blast, which are common under such high humidity.",11,13,Week 12-13,,
Odisha,Kharif,Paddy,Growing,Flowering & Pollination,30,"OD-ALL-TR-PDY-FP-Diseases_(Blb,_Sheath_Blight)","Diseases (BLB, Sheath blight)",Dynamic,Pest,0,0,,0,0,0,0,,,0,0,,,13,15,Week 14-15,,
Odisha,Kharif,Paddy,Growing,Flowering & Pollination,31,"OD-ALL-TR-PDY-FP-Pests_(Stem_Borer,_Earhead_Caterpillar,_Leaf_Folder,_Glh,_Gundhi_Bug,_Bph)","Pests (Stem borer, Earhead Caterpillar, Leaf Folder, GLH, Gundhi bug, BPH) ",Dynamic,Pest,0,0,,0,0,0,0,,,0,0,,,13,15,Week 14-15,,
Odisha,Kharif,Paddy,Growing,Flowering & Pollination,32,OD-ALL-TR-PDY-FP-Irrigation_Low,Irrigation management +Weather,Dynamic,Irrigation,0,30,,24,36,55,65,,,7,7,,"In the upcoming week, rainfall is expected to be below 30 mm, which is insufficient to meet the water requirements of paddy during its critical flowering and pollination stage. The expected maximum temperature ranges between 32-34Â°C, minimum between 23-25Â°C, and relative humidity is likely to be 60-70%. This stage is highly sensitive to moisture stress, and even a short period of dryness can lead to spikelet sterility, affecting yield. Farmers are advised to irrigate every 3-4 days, maintaining a standing water level of 5-7 cm in the field. Irrigation should be done early in the morning or late evening to reduce evaporation. Proper bunding is essential to avoid seepage, and field operations should be minimized to prevent plant disturbance during flowering.",13,15,Week 14-15,,
Odisha,Kharif,Paddy,Growing,Flowering & Pollination,32,OD-ALL-TR-PDY-FP-Irrigation_Moderate,Irrigation management +Weather,Dynamic,Irrigation,30,80,,23,34,65,80,,,7,7,,"Rainfall in the coming week is expected to be within the normal range (30â€“80 mm), which should sufficiently support the paddy crop at its flowering stage. The maximum temperature is likely to range from 30â€“32Â°C, the minimum around 22â€“24Â°C, with relative humidity between 75â€“85%. These are favorable conditions for flowering and pollination. In this case, farmers should regularly monitor field moisture and maintain a 5 cm standing water level. If rainfall is well-distributed, additional irrigation may not be necessary. However, avoid overwatering and water stagnation, which could lead to disease. Ensure that bunds are intact and drainage is functional. Avoid any field activities that may interfere with the delicate pollination process.",13,15,Week 14-15,,
Odisha,Kharif,Paddy,Growing,Flowering & Pollination,32,OD-ALL-TR-PDY-FP-Irrigation_High,Irrigation management +Weather,Dynamic,Irrigation,80,200,,22,32,85,95,,,7,7,,"Heavy rainfall is expected in the week ahead, with total precipitation exceeding 80 mm. The forecast shows maximum temperatures between 28â€“30Â°C, minimum temperatures around 21â€“23Â°C, and relative humidity exceeding 90%. These wet and humid conditions can cause waterlogging, which negatively affects flowering and grain setting. Farmers are advised to stop all irrigation activities and focus on draining excess water from the field to maintain water levels below 5â€“6 cm. Open drainage channels and clear blockages to prevent water accumulation. Continuous stagnation can lead to spikelet sterility and increase the risk of fungal diseases like neck blast. In low-lying areas, special care should be taken to protect the crop, and preventive plant protection measures may be required under expert advice.",13,15,Week 14-15,,
Odisha,Kharif,Paddy,Growing,Flowering & Pollination,33,"OD-ALL-TR-PDY-FP-Diseases_(Blb,_Sheath_Blight,_Neck_Blast)","Diseases (BLB, Sheath blight, Neck blast)",Dynamic,Pest,0,0,,0,0,0,0,,,0,0,,,13,15,Week 14-15,,
Odisha,Kharif,Paddy,Growing,Flowering & Pollination,34,"OD-ALL-TR-PDY-FP-Pests_(Stem_Borer,_Leaf_Folder,_,_Gundhi_Bug,_Wbph)","Pests (Stem borer, Leaf Folder, , Gundhi bug, WBPH)",Dynamic,Pest,0,0,,0,0,0,0,,,0,0,,,13,15,Week 14-15,,
Odisha,Kharif,Paddy,Growing,Flowering & Pollination,35,OD-ALL-TR-PDY-FP-Irrigation_Low_2,Irrigation management,Dynamic,Irrigation,0,30,,24,36,55,65,,,7,7,,"Rainfall in the upcoming week is expected to be less than 30 mm, with maximum temperatures between 32-34Â°C, minimum temperatures around 23-25Â°C, and relative humidity of 60-70%, then the crop is at risk of moisture stress. Dry conditions at this stage can lead to poor grain filling and chaffy grains.
Farmers are advised to irrigate every 5-6 days to maintain a shallow water level of 3-5 cm in the field. It is important not to allow the soil to dry completely, as consistent soil moisture supports nutrient movement and healthy grain development. Ensure bunds are strong to hold irrigation water effectively. Irrigation should be done either early in the morning or in the evening to reduce evaporation losses.",13,15,Week 14-15,,
Odisha,Kharif,Paddy,Growing,Flowering & Pollination,35,OD-ALL-TR-PDY-FP-Irrigation_Moderate_2,Irrigation management,Dynamic,Irrigation,30,80,,23,34,65,80,,,7,7,,"It is forecasted that their is a normal rainfall (30-80 mm/week), with maximum temperatures of 30-32Â°C, minimum temperatures around 22-24Â°C, and relative humidity between 75-85%, the weather is favorable for proper grain filling.
Farmers should closely monitor soil moisture, especially during any brief dry spell. A light standing water layer of about 2-3 cm is sufficient at this stage. If the rainfall is evenly distributed, irrigation might not be necessary. However, timely drainage should be ensured if there is excessive accumulation of water. Proper bunding and weed-free fields will help conserve moisture and avoid unnecessary losses.
",13,15,Week 14-15,,
Odisha,Kharif,Paddy,Growing,Flowering & Pollination,35,OD-ALL-TR-PDY-FP-Irrigation_High_2,Irrigation management,Dynamic,Irrigation,80,200,,22,32,85,95,,,7,7,,"It is  heavy rainfall (>80 mm/week) is forecasted, with maximum temperatures around 28-30Â°C, minimum temperatures 21-23Â°C, and relative humidity above 90%, there is a serious risk of waterlogging. Continuous stagnation during grain filling can affect oxygen supply to roots, increase the risk of fungal diseases, and lower grain quality.
Farmers should immediately stop any irrigation and focus on draining excess rainwater from the field. Standing water should be kept below 3 cm. Ensure all drainage channels are open and functional, especially in low-lying areas. High humidity also increases the chances of diseases such as false smut or sheath rot, so regular field monitoring is recommended, and plant protection measures should be applied if symptoms appear.",13,15,Week 14-15,,
Odisha,Kharif,Paddy,Growing,Dough & Maturity Stage,36,"OD-ALL-TR-PDY-DMS-Diseases_(Blb,_Sheath_Blight,_Neck_Blast,_,_False_Smut)","Diseases (BLB, Sheath blight, Neck blast, , False smut)",Dynamic,Pest,0,0,,0,0,0,0,,,0,0,,,15,17,Week 18-19,,
Odisha,Kharif,Paddy,Growing,Dough & Maturity Stage,37,"OD-ALL-TR-PDY-DMS-Pests_(Stem_Borer,_Leaf_Folder,_,_Gundhi_Bug,_Wbph,_Panicle_Mite)","Pests (Stem borer, Leaf Folder, , Gundhi bug, WBPH, Panicle mite)",Dynamic,Pest,0,0,,0,0,0,0,,,0,0,,,15,17,Week 18-19,,
Odisha,Kharif,Paddy,Growing,Dough & Maturity Stage,38,OD-ALL-TR-PDY-DMS-Irrigation_Low,Irrigation management +Weather,Dynamic,Irrigation,0,30,,24,36,55,65,,,7,7,,"The forecasted weekly rainfall is expected to be below 30 mm, and the temperature ranges between 33-35Â°C (max) and 22-24Â°C (min) with relative humidity around 60-70%, soil moisture levels may become inadequate to support final grain development. In such conditions, farmers are advised to apply one light irrigation of 2-3 cm during the early dough stage to prevent stress and ensure proper grain hardening. After this stage, no further irrigation should be given, allowing the field to dry naturally in preparation for harvest. This also helps in reducing grain moisture content and eases harvesting. Care should be taken not to over-irrigate, as excessive moisture can lead to lodging, fungal diseases, or delayed ripening.",15,17,Week 18-19,,
Odisha,Kharif,Paddy,Growing,Dough & Maturity Stage,38,OD-ALL-TR-PDY-DMS-Irrigation_Moderate,Irrigation management +Weather,Dynamic,Irrigation,30,80,,23,34,65,80,,,7,7,,"With expected rainfall between 30 and 80 mm, temperatures of 30-32Â°C (max) and 21-23Â°C (min), and relative humidity between 75-85%, the environment typically supports a healthy grain hardening and ripening process. Farmers should closely observe soil moisture; if rainfall is well distributed, additional irrigation may not be necessary. However, if a dry spell occurs, one light irrigation may be applied during the dough stage to avoid moisture stress. As the crop reaches maturity, water should be allowed to recede naturally, and no further irrigation should be done. This helps promote uniform grain ripening and prepares the field for smooth harvesting without causing post-harvest issues like grain sprouting or discoloration.
",15,17,Week 18-19,,
Odisha,Kharif,Paddy,Growing,Dough & Maturity Stage,38,OD-ALL-TR-PDY-DMS-Irrigation_High,Irrigation management +Weather,Dynamic,Irrigation,80,200,,22,32,85,95,,,7,7,,"In heavy rainfall is forecasted, exceeding 80 mm per week, with temperatures around 28-30Â°C (max) and 20-22Â°C (min), and relative humidity above 90%, then excess water in the field becomes a major concern. Prolonged water stagnation at the maturity stage can result in poor grain quality, sprouting of grains on the panicle, lodging, and difficulties in harvesting. In such cases, farmers must focus on effective drainage management. Immediate steps should be taken to remove excess water from the field through field channels and outlets. Strengthening bunds and cleaning drainage paths is essential to prevent waterlogging. Fields should be monitored closely, and harvesting should be planned when 80-85% of the grains turn golden yellow and grain moisture content is below 20% to ensure quality and minimize losses.",15,17,Week 18-19,,
